id,car_year,brand,car_type,transmission,model,1st_hand_price,avg_used_price,min_sell_price,max_sell_price
1031,2020,Mazda,รถเอนกประสงค์,Auto,CX-30 2.0 S,1099000,880000,749000,819000
1032,2020,Mazda,รถเอนกประสงค์,Auto,CX-30 2.0 SP,1199000,980000,599000,959000
1033,2020,Mazda,รถเอนกประสงค์,Auto,CX-30 2.0 SP 100th Anniversary Edition,1228000,1010000,865000,979000
1034,2023,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 S (MY21),1349000,1170000,1053000,1287000
1035,2023,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 SP (MY21),1499000,1300000,1170000,1430000
1036,2023,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XDL (MY21),1799000,1550000,1395000,1705000
1037,2023,Mazda,รถเอนกประสงค์,Auto,CX-5 2.5 Turbo SP (MY21),1859000,1600000,1440000,1760000
1038,2022,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 C (MY19),1300000,920000,828000,1012000
1039,2022,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 S (MY19),1410000,1000000,900000,1100000
1040,2022,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 S (MY21),1349000,1120000,1008000,1232000
1041,2022,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 SP (MY19),1560000,1100000,990000,1210000
1042,2022,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 SP (MY21),1499000,1250000,1125000,1375000
1043,2022,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XDL (MY19),1790000,1290000,1161000,1419000
1044,2022,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XDL (MY21),1799000,1500000,1350000,1650000
1045,2022,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XD (MY19),1570000,1070000,963000,1177000
1046,2022,Mazda,รถเอนกประสงค์,Auto,CX-5 2.5 Turbo SP (MY19),1850000,1420000,1278000,1562000
1047,2022,Mazda,รถเอนกประสงค์,Auto,CX-5 2.5 Turbo SP (MY21),1859000,1550000,1395000,1705000
1048,2021,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 C (MY19),1300000,880000,792000,968000
1049,2021,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 S (MY19),1410000,960000,864000,1056000
1050,2021,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 S (MY21),1320000,1070000,979000,979000
1051,2021,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 SP (MY19),1560000,1060000,954000,1166000
1052,2021,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 SP (MY21),1470000,1200000,1080000,1320000
1053,2021,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XDL (MY19),1790000,1250000,1125000,1375000
1054,2021,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XDL (MY21),1770000,1450000,1305000,1595000
1055,2021,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XD (MY19),1570000,1030000,927000,1133000
1056,2021,Mazda,รถเอนกประสงค์,Auto,CX-5 2.5 Turbo SP (MY19),1850000,1370000,1233000,1507000
1057,2021,Mazda,รถเอนกประสงค์,Auto,CX-5 2.5 Turbo SP (MY21),1830000,1500000,1350000,1650000
1058,2020,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 C (MY19),1300000,840000,756000,924000
1059,2020,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 S (MY19),1410000,920000,719000,799000
1060,2020,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 SP (MY19),1560000,1020000,659000,989000
1061,2020,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XDL (MY19),1790000,1210000,1089000,1331000
1062,2020,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XD (MY19),1570000,990000,891000,1089000
1063,2020,Mazda,รถเอนกประสงค์,Auto,CX-5 2.5 Turbo SP (MY19),1850000,1320000,1055000,1209000
1064,2019,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 C (MY17),1290000,800000,659000,659000
1065,2019,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 C (MY19),1300000,800000,586900,699000
1066,2019,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 S (MY17),1400000,880000,792000,968000
1067,2019,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 S (MY19),1410000,880000,599000,755000
1068,2019,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 SP (MY17),1530000,980000,615000,769000
1069,2019,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 SP (MY19),1560000,980000,615000,878000
1070,2019,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XDL (MY17),1770000,1070000,790000,819000
1071,2019,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XDL (MY19),1790000,1170000,759999,849000
1072,2019,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XD (MY17),1560000,910000,689000,799000
1073,2019,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XD (MY19),1570000,950000,599000,917900
1074,2019,Mazda,รถเอนกประสงค์,Auto,CX-5 2.5 Turbo SP (MY19),1850000,1270000,899000,1190000
1075,2018,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 C (MNC),1220000,590000,595000,679000
1076,2018,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 C (MY17),1290000,760000,549000,790000
1077,2018,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 S (MNC),1330000,620000,548000,828000
1078,2018,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 S (MY17),1400000,840000,548000,768000
1079,2018,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 SP (MY17),1530000,940000,569000,899000
1080,2018,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XDL (MNC),1690000,690000,574000,999000
1081,2018,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XDL (MY17),1770000,1030000,560000,859000
1082,2018,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XD (MNC),1530000,690000,689000,695000
1083,2018,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XD (MY17),1560000,870000,695000,759000
1084,2017,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 C,1200000,560000,504000,616000
1085,2017,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 C (MNC),1220000,560000,650000,650000
1086,2017,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 C (MY17),1290000,720000,659000,659000
1087,2017,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 S,1300000,590000,415000,699000
1088,2017,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 S (MNC),1330000,590000,459000,672602
1089,2017,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 S (MY17),1400000,800000,495000,799000
1090,2017,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 SP (MY17),1530000,900000,495000,770000
1091,2017,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XDL,1670000,660000,488000,855000
1092,2017,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XDL (MNC),1690000,660000,488000,819000
1093,2017,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XDL (MY17),1770000,990000,891000,1089000
1094,2017,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XD (MNC),1530000,660000,568000,568000
1095,2017,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XD (MY17),1560000,830000,619000,619000
1096,2017,Mazda,รถเอนกประสงค์,Auto,CX-5 2.5 S,1440000,620000,558000,682000
1097,2016,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 C,1200000,530000,459000,459000
1098,2016,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 C (MNC),1220000,530000,458000,539000
1099,2016,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 S,1300000,560000,398000,549000
1100,2016,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 S (MNC),1330000,560000,494000,499000
1101,2016,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XDL,1670000,630000,435000,577000
1102,2016,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XDL (MNC),1690000,630000,465000,627000
1103,2016,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XD (MNC),1530000,630000,458000,568000
1104,2016,Mazda,รถเอนกประสงค์,Auto,CX-5 2.5 S,1440000,590000,459000,459000
1105,2015,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 C,1200000,500000,385000,415000
1106,2015,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 S,1300000,530000,370000,488000
1107,2015,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XDL,1670000,600000,389000,579000
1108,2015,Mazda,รถเอนกประสงค์,Auto,CX-5 2.5 S,1440000,560000,449000,499000
1109,2014,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 C,1200000,470000,379000,419000
1110,2014,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 S,1300000,500000,339000,518000
1111,2014,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XDL,1670000,570000,358000,549000
1112,2014,Mazda,รถเอนกประสงค์,Auto,CX-5 2.5 S,1440000,530000,325000,489000
1113,2013,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 C,1200000,440000,438000,468000
1114,2013,Mazda,รถเอนกประสงค์,Auto,CX-5 2.0 S,1300000,470000,423000,517000
1115,2013,Mazda,รถเอนกประสงค์,Auto,CX-5 2.2 XDL,1670000,540000,400000,439000
1116,2013,Mazda,รถเอนกประสงค์,Auto,CX-5 2.5 S,1440000,500000,400000,500000
1117,2023,Mazda,รถเอนกประสงค์,Auto,CX-8 2.2 XDL Exclusive (6-Seat) (MY21) (MNC),2199000,1940000,1746000,2134000
1118,2023,Mazda,รถเอนกประสงค์,Auto,CX-8 2.2 XDL (MY21) (MNC),1849000,1640000,1476000,1804000
1119,2023,Mazda,รถเอนกประสงค์,Auto,CX-8 2.5 S (MY21) (MNC),1549000,1370000,1233000,1507000
1120,2023,Mazda,รถเอนกประสงค์,Auto,CX-8 2.5 SP Exclusive (6-Seat) (MY21) (MNC),1699000,1510000,1359000,1661000
1121,2023,Mazda,รถเอนกประสงค์,Auto,CX-8 2.5 SP (MY21) (MNC),1619000,1430000,1287000,1573000
1122,2022,Mazda,รถเอนกประสงค์,Auto,CX-8 2.2 XDL Exclusive (6-Seat) (MY19),2069000,1670000,1503000,1837000
1123,2022,Mazda,รถเอนกประสงค์,Auto,CX-8 2.2 XDL Exclusive (6-Seat) (MY21),2069000,1730000,1557000,1903000
1124,2022,Mazda,รถเอนกประสงค์,Auto,CX-8 2.2 XDL Exclusive (6-Seat) (MY21) (MNC),2199000,1910000,1719000,2101000
1125,2022,Mazda,รถเอนกประสงค์,Auto,CX-8 2.2 XDL (MY19),1899000,1520000,1368000,1672000
1126,2022,Mazda,รถเอนกประสงค์,Auto,CX-8 2.2 XDL (MY21),1799000,1500000,1350000,1650000
1127,2022,Mazda,รถเอนกประสงค์,Auto,CX-8 2.2 XDL (MY21) (MNC),1849000,1610000,1449000,1771000
1128,2022,Mazda,รถเอนกประสงค์,Auto,CX-8 2.5 S (MY19),1599000,1270000,1143000,1397000
1129,2022,Mazda,รถเอนกประสงค์,Auto,CX-8 2.5 S (MY21),1499000,1240000,1116000,1364000
1130,2022,Mazda,รถเอนกประสงค์,Auto,CX-8 2.5 S (MY21) (MNC),1549000,1340000,1206000,1474000
1131,2022,Mazda,รถเอนกประสงค์,Auto,CX-8 2.5 SP Exclusive (6-Seat) (MY21),1639000,1360000,1224000,1496000
1132,2022,Mazda,รถเอนกประสงค์,Auto,CX-8 2.5 SP Exclusive (6-Seat) (MY21) (MNC),1699000,1480000,1332000,1628000
1133,2022,Mazda,รถเอนกประสงค์,Auto,CX-8 2.5 SP (MY19),1699000,1370000,1233000,1507000
1134,2022,Mazda,รถเอนกประสงค์,Auto,CX-8 2.5 SP (MY21),1599000,1330000,1197000,1463000
1135,2022,Mazda,รถเอนกประสงค์,Auto,CX-8 2.5 SP (MY21) (MNC),1619000,1400000,1260000,1540000
1136,2021,Mazda,รถเอนกประสงค์,Auto,CX-8 2.2 XDL Exclusive (6-Seat) (MY19),2069000,1620000,1168000,1168000
1137,2021,Mazda,รถเอนกประสงค์,Auto,CX-8 2.2 XDL Exclusive (6-Seat) (MY21),2069000,1680000,1249000,1359000
1138,2021,Mazda,รถเอนกประสงค์,Auto,CX-8 2.2 XDL (MY19),1899000,1470000,1323000,1617000
1139,2021,Mazda,รถเอนกประสงค์,Auto,CX-8 2.2 XDL (MY21),1799000,1450000,1305000,1595000
1140,2021,Mazda,รถเอนกประสงค์,Auto,CX-8 2.5 S (MY19),1599000,1220000,1098000,1342000
1141,2021,Mazda,รถเอนกประสงค์,Auto,CX-8 2.5 S (MY21),1499000,1190000,999000,1199000
1142,2021,Mazda,รถเอนกประสงค์,Auto,CX-8 2.5 SP Exclusive (6-Seat) (MY21),1639000,1310000,1179000,1441000
1143,2021,Mazda,รถเอนกประสงค์,Auto,CX-8 2.5 SP (MY19),1699000,1320000,899000,1088000
1144,2021,Mazda,รถเอนกประสงค์,Auto,CX-8 2.5 SP (MY21),1599000,1280000,969000,1050000
1145,2020,Mazda,รถเอนกประสงค์,Auto,CX-8 2.2 XDL Exclusive (6-Seat) (MY19),2069000,1570000,1159000,1319000
1146,2020,Mazda,รถเอนกประสงค์,Auto,CX-8 2.2 XDL (MY19),1899000,1420000,1299000,1299000
1147,2020,Mazda,รถเอนกประสงค์,Auto,CX-8 2.5 S (MY19),1599000,1170000,1053000,1287000
1148,2020,Mazda,รถเอนกประสงค์,Auto,CX-8 2.5 SP (MY19),1699000,1270000,799000,1279000
1149,2019,Mazda,รถเอนกประสงค์,Auto,CX-8 2.2 XDL Exclusive (6-Seat) (MY19),2069000,1520000,1090000,1369000
1150,2019,Mazda,รถเอนกประสงค์,Auto,CX-8 2.2 XDL (MY19),1899000,1370000,1233000,1507000
1151,2019,Mazda,รถเอนกประสงค์,Auto,CX-8 2.5 S (MY19),1599000,1120000,1008000,1232000
1152,2019,Mazda,รถเอนกประสงค์,Auto,CX-8 2.5 SP (MY19),1699000,1220000,965000,1069000
